ZipCode,Latitude,Longitude,NumberofBuildings,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions
98133.0,47.72644,-122.34338,1.0,45000.0,22414.6,3513.2,52.4,5912066.0,176.79
98133.0,47.72337,-122.34373,1.0,26115.0,7964.0,4223.0,43.0,1689372.625,36.74
98105.0,47.6702,-122.32066,1.0,30044.0,0.0,3559.8,78.0,1149140.25,45.33
98109.0,47.64344,-122.3509,1.0,49468.0,10748.6,7197.0,82.0,1881516.125,61.98
98109.0,47.6441,-122.34795,1.0,46539.0,19404.8,7718.4,73.0,5400049.5,180.38
98121.0,47.61283,-122.34392,1.0,29796.0,15992.2,8822.0,47.0,2233262.0,79.58
98121.0,47.6123,-122.34395,1.0,14428.0,7200.0,2788.0,36.0,983595.875,17.12
98121.0,47.61185,-122.3434,1.0,37853.0,12495.0,3021.2,98.0,1262255.75,8.8
98109.0,47.62231,-122.34145,1.0,14400.0,14400.0,2902.0,70.6,456953.0,12.77
98119.0,47.62232,-122.36101,1.0,31945.0,0.0,5262.6,4.0,1806468.0,12.59
98109.0,47.6189,-122.35713,1.0,52908.0,33055.0,9916.0,43.0,4480961.0,31.24
98101.0,47.60683,-122.33771,1.0,34680.0,10411.8,4311.0,92.0,1169948.875,26.38
98101.0,47.60867,-122.33265,1.0,75058.0,19836.4,7344.4,24.0,5587347.0,247.97
98101.0,47.61119,-122.33581,1.0,25000.0,4182.8,2648.2,89.6,24105.5,0.17
98101.0,47.61103,-122.33549,1.0,16200.0,13046.2,4253.8,2.0,2100982.75,20.76
98101.0,47.61091,-122.33667,1.0,35200.0,15732.0,7952.4,8.0,2998208.25,20.9
98101.0,47.60961,-122.33566,1.0,35840.0,7321.0,4652.0,83.0,1538750.625,48.35
98101.0,47.60985,-122.33527,1.0,23230.0,7454.6,6262.2,60.0,1333432.125,9.3
98101.0,47.60952,-122.33558,1.0,15609.0,6104.0,7960.2,17.0,2883139.0,73.61
98101.0,47.61186,-122.32857,1.0,52284.0,41016.2,10629.8,26.8,8476183.0,101.34
98104.0,47.6097,-122.325,0.0,20411.0,13874.8,6582.8,66.2,2014475.875,71.23
98122.0,47.61065,-122.32125,1.0,21571.0,12296.4,7952.4,2.0,2946756.25,85.55
98122.0,47.61194,-122.32177,1.0,41632.0,31917.0,15312.4,90.0,2828950.5,107.45
98122.0,47.60865694,-122.3205368,1.0,45780.0,4500.0,9023.860009799999,49.2,10834087.0,462.4
98114.0,47.60865416,-122.3205904,0.0,50000.0,13636.8,12311.0,42.0,3735308.5,60.04
98101.0,47.60901,-122.32994,1.0,35886.0,1184.0,436.0,62.8,1107290.625,55.61
98104.0,47.60821,-122.3296,1.0,53000.0,17600.0,5923.8,55.0,2465983.5,123.41
98107.0,47.66256,-122.36483,1.0,18380.0,6060.0,3304.0,78.0,5355753.0,37.34
98107.0,47.66388,-122.36831,1.0,36444.0,5982.8,2648.2,80.0,161311.0938,1.12
98107.0,47.65907,-122.36783,1.0,27553.0,6980.0,3677.6,63.0,966677.125,31.61
98107.0,47.6583,-122.36638,3.0,57310.0,6453.4,3239.6,73.4,1253745.5,34.87
98109.0,47.62296,-122.33884,1.0,10109.0,7016.0,3609.0,65.2,989079.5,16.57
98109.0,47.62354,-122.33808,1.0,40686.0,13292.6,4253.8,65.8,2106073.5,73.0
98109.0,47.62399,-122.33804,1.0,45271.0,8826.2,4315.4,57.0,2553763.5,82.72
98109.0,47.62437,-122.33802,1.0,28380.0,9064.6,4834.6,62.0,1372213.375,35.77
98109.0,47.62296,-122.3362,1.0,329850.0,162894.0,11846.0,77.0,28053172.0,487.53
98109.0,47.62353,-122.33622,1.0,23730.0,6096.6,3677.6,95.0,966907.375,32.09
98109.0,47.62799,-122.33132,1.0,37481.0,0.0,5669.4,1.0,7442314.5,73.48
98109.0,47.62208,-122.35398,1.0,49847.0,25809.6,6310.4,77.8,5277482.5,184.09
98109.0,47.61876,-122.3534,1.0,23241.0,8422.8,4148.8,66.0,739210.5,20.64
98109.0,47.61974,-122.3511,1.0,155795.0,86779.2,10616.4,60.0,17673018.0,255.83
98109.0,47.62208,-122.35398,1.0,21018.0,10839.6,4942.4,35.0,1761137.5,24.62
98109.0,47.62208,-122.35398,1.0,28631.0,22414.6,3513.2,52.4,5903015.0,192.12
98109.0,47.62049,-122.3493,1.0,50000.0,86779.2,10616.4,60.0,17686444.0,523.95
98109.0,47.62082,-122.35251,1.0,33000.0,9106.2,4258.0,58.6,2485521.0,41.06
98109.0,47.62055,-122.33881,1.0,38038.0,19600.0,4563.8,84.0,2003807.75,13.97
98109.0,47.62028,-122.33717,1.0,41591.0,21350.0,4078.0,92.0,2524228.25,77.8
98109.0,47.62038,-122.33759,1.0,35404.0,5000.0,1250.0,1.0,9190442.0,234.03
98109.0,47.62004,-122.33807,1.0,120548.0,88960.0,5436.0,92.0,7429423.0,86.51
98109.0,47.62054,-122.33807,1.0,22341.0,8214.0,5225.0,77.0,1912760.75,13.33
98109.0,47.6223,-122.35653,1.0,8061.0,8000.0,2095.0,41.0,564754.1875,3.94
98109.0,47.60192,-122.33282,1.0,49680.0,14511.0,7960.2,76.2,2844685.0,119.34
98109.0,47.60219,-122.3313,1.0,36314.0,13982.0,4389.6,82.6,1832808.75,44.33
98101.0,47.60849,-122.33924,1.0,11888.0,4329.0,4029.0,82.2,1257774.625,8.77
98101.0,47.60994,-122.33997,1.0,25500.0,8500.0,6057.2,72.0,2071670.25,77.48
98101.0,47.60711,-122.33886,1.0,24019.0,4182.8,2648.2,89.6,44293.5,0.31
98101.0,47.60805,-122.33978,1.0,15614.0,9240.0,8199.0,53.0,5437110.5,98.28
98101.0,47.60918,-122.34079,1.0,22669.0,10455.0,3668.0,40.4,3778355.0,26.34
98101.0,47.60895,-122.34052,1.0,17114.0,6426.0,1840.0,66.4,6901554.0,218.79
98101.0,47.60836,-122.34157,1.0,20895.0,16260.0,3560.0,67.2,2827772.75,44.89
98121.0,47.61113,-122.34556,1.0,36036.0,27594.0,13945.0,91.0,1717130.875,11.97
98101.0,47.61041,-122.34214,1.0,36160.0,9791.6,7547.8,47.0,1862176.875,12.98
98101.0,47.61014,-122.34251,1.0,6455.0,5813.0,5581.0,40.8,5136604.5,143.34
98121.0,47.6123,-122.34611,1.0,68048.0,4397.4,1166.4,100.0,1634178.25,14.13
98121.0,47.61252,-122.34565,1.0,12714.0,11592.0,2836.0,62.0,2160420.0,75.99
98121.0,47.61341,-122.34597,0.0,22710.0,5049.8,3026.2,94.4,287763.5,2.01
98102.0,47.6367,-122.3285,1.0,36959.0,13540.0,7852.6,13.0,3205182.5,22.46
98104.0,47.63616,-122.32718,1.0,57972.0,0.0,10689.2,68.0,3600571.25,41.22
98102.0,47.63239,-122.32072,1.0,45960.0,13523.2,5827.8,56.0,4167253.75,182.81
98109.0,47.61992,-122.34539,1.0,21128.0,4092.6,2902.0,97.0,436604.0938,3.04
98109.0,47.61893,-122.34473,1.0,108763.0,105499.0,58152.0,40.0,9155568.0,220.26
98109.0,47.61952,-122.34462,1.0,54150.0,650.0,3828.4,85.0,1539066.375,10.73
98109.0,47.62014,-122.34456,1.0,38500.0,12479.2,15312.4,37.0,2804534.0,75.25
98109.0,47.62174,-122.34417,1.0,19000.0,4148.6,4449.6,95.0,867184.375,30.22
98109.0,47.6201,-122.34071,1.0,27338.0,8514.6,6660.6,56.0,581289.0,4.05
98102.0,47.64132,-122.31644,1.0,65000.0,20000.0,6582.8,71.2,2045592.0,77.76
98119.0,47.6224,-122.36248,1.0,20649.0,13767.0,2000.0,39.4,12015936.0,422.45
98119.0,47.61954,-122.35847,1.0,45864.0,12162.0,6977.0,94.0,2590622.0,115.43
98125.0,47.72726,-122.32835,1.0,61099.0,18658.6,5899.0,23.0,3485865.5,104.91
98125.0,47.71343,-122.31466,1.0,50337.0,13681.2,6226.2,94.0,991918.0,10.15
98116.0,47.56549,-122.39689,1.0,60814.0,14975.2,7448.4,83.0,2246747.5,46.46
98102.0,47.63245,-122.32529,1.0,33176.0,15000.0,4591.6,89.0,1426279.5,35.96
98102.0,47.63246,-122.32658,1.0,10751.0,8044.0,2635.0,33.4,1878742.875,55.95
98118.0,47.52499,-122.27466,1.0,75605.0,9010.6,4388.6,83.0,2274873.5,50.67
98118.0,47.52526,-122.27092,1.0,29525.0,6243.0,2742.8,77.0,1297812.75,24.42
98108.0,47.55072,-122.30265,1.0,21948.0,5715.6,1716.2,80.0,326001.1875,2.27
98112.0,47.64033,-122.29135,1.0,30095.0,1096.0,6419.8,55.4,5876439.0,167.98
98125.0,47.72039,-122.29729,1.0,31303.0,3468.0,840.0,22.4,3040978.0,111.73
98108.0,47.53906,-122.32031,1.0,16768.0,6837.0,5775.0,33.0,856088.625,5.97
98122.0,47.60321889,-122.3205567,1.0,22688.0,6428.4,1716.2,87.0,331675.0,7.07
98118.0,47.56028,-122.28914,1.0,22364.0,0.0,2907.4,64.8,1467029.75,54.44
98118.0,47.54693,-122.28718,1.0,40738.0,10456.4,7197.0,84.0,1903455.875,13.27
98109.0,47.62038,-122.34668,1.0,26580.0,11497.0,10718.4,55.2,7408342.0,92.45
98115.0,47.68566,-122.31849,1.0,45680.0,14056.6,5226.6,79.0,2077039.375,86.81
98109.0,47.61935,-122.33389,1.0,726000.0,209727.0,35973.0,8.0,37797084.0,913.07
98106.0,47.53439,-122.37699,1.0,18278.0,15212.0,5369.0,96.0,531737.1875,3.71
98107.0,47.65804,-122.36537,1.0,10292.0,10200.0,4381.6,64.6,910718.6875,6.35
98126.0,47.54176,-122.37349,1.0,54285.0,21313.0,4139.6,75.0,1972078.625,13.75
98108.0,47.56067,-122.32646,1.0,18373.0,2728.0,4396.2,76.2,675772.875,27.97
98108.0,47.56067,-122.32705,1.0,45594.0,7707.6,6262.2,75.0,1351267.875,9.42
98108.0,47.55013,-122.33044,1.0,26660.0,14975.2,8822.0,68.2,2241280.5,15.62
98108.0,47.56056,-122.32593,1.0,21780.0,6346.0,4449.6,44.0,870625.8125,18.63
98108.0,47.54813,-122.32553,1.0,35000.0,5812.4,3244.0,53.0,378714.4063,2.64
98108.0,47.54948,-122.32536,1.0,26150.0,6217.4,3376.2,6.0,1208407.625,26.55
98108.0,47.54974,-122.3261,1.0,24000.0,4995.0,3602.6,73.0,1088556.25,7.59
98102.0,47.64132,-122.31644,1.0,40809.0,10059.4,4511.6,38.0,2478045.5,73.26
98103.0,47.65791,-122.34274,1.0,25580.0,2500.0,3206.6,62.6,794724.625,18.54
98133.0,47.72618,-122.35642,1.0,51298.0,24961.2,6844.4,85.0,5655578.0,203.73
98133.0,47.72558,-122.3578,1.0,22898.0,0.0,3026.2,100.0,265774.9063,1.85
98108.0,47.5213,-122.32182,1.0,31600.0,10255.4,9103.6,3.0,3363535.5,103.28
98108.0,47.52024,-122.32137,1.0,35289.0,2807.2,5289.6,63.0,876425.0,23.9
98108.0,47.51899,-122.321,1.0,30000.0,9603.0,6380.4,50.0,1750419.0,80.09
98108.0,47.5193,-122.3213,1.0,22176.0,8310.8,4148.8,60.0,736428.625,32.77
98108.0,47.51968,-122.3212,1.0,31300.0,5812.4,2399.6,89.0,362874.0,9.08
98108.0,47.51918,-122.31957,1.0,22000.0,0.0,4148.8,14.0,700627.625,4.88
98125.0,47.70079,-122.32714,1.0,39541.0,0.0,6897.0,38.0,3568419.5,24.88
98115.0,47.69883,-122.32479,1.0,23320.0,7290.0,10115.2,27.2,4294550.0,135.81
98115.0,47.70007,-122.32533,1.0,26930.0,7834.4,5948.0,64.0,1002995.0,6.99
98115.0,47.70087,-122.32379,1.0,65069.0,0.0,7896.4,76.0,2890379.0,49.62
98105.0,47.66353,-122.29505,1.0,20296.0,5384.8,3499.6,40.0,855665.125,5.97
98105.0,47.66246,-122.29342,1.0,10388.0,8116.0,3200.0,85.2,1261634.5,27.41
98105.0,47.66183,-122.29264,1.0,35066.0,3312.0,1166.4,86.0,1645605.125,53.73
98105.0,47.66294,-122.29521,1.0,33576.0,4405.8,2215.4,64.0,1275231.75,49.73
98105.0,47.66205,-122.29545,1.0,34982.0,0.0,8542.860009799999,21.0,10642754.0,225.67
98104.0,47.61074,-122.32259,1.0,23483.0,10360.0,8509.0,62.0,729397.1875,5.08
98199.0,47.63981,-122.39907,1.0,20000.0,3910.0,5429.6,58.0,873577.3125,15.11
98107.0,47.67477,-122.38241,1.0,21765.0,4092.6,2902.0,80.0,431390.4063,17.38
98122.0,47.61065,-122.31711,1.0,1719643.0,318960.0,66041.8,65.6,114648520.0,3243.48
98122.0,47.6101,-122.30838,1.0,26560.0,7978.8,6380.4,1.0,1751483.875,64.88
98103.0,47.65022,-122.34174,1.0,20140.0,7182.8,2648.2,49.0,116486.6016,0.81
98118.0,47.53846,-122.28305,1.0,38845.0,6000.0,6257.4,82.0,6917280.0,215.56
98118.0,47.53747,-122.28308,1.0,25946.0,0.0,7847.0,40.0,7619445.0,173.75
98125.0,47.70743,-122.28463,1.0,40374.0,8482.8,7258.6,85.0,1848878.5,64.54
98108.0,47.55045,-122.32749,1.0,25500.0,6217.4,3376.2,98.0,1213869.75,55.3
98108.0,47.5478,-122.32307,1.0,37524.0,2596.0,3376.2,83.0,1242311.5,25.09
98108.0,47.54912,-122.32184,1.0,56193.0,16794.4,4506.0,66.0,2497942.75,46.9
98107.0,47.6712,-122.37568,1.0,35448.0,10893.2,4834.6,97.0,1379932.5,60.34
98107.0,47.66986,-122.37418,1.0,29214.0,19559.2,8529.8,8.0,9336239.0,208.53
98107.0,47.66828,-122.37428,1.0,47034.0,0.0,9385.2,34.0,14029480.0,384.85
98125.0,47.66621,-122.37502,1.0,29880.0,4700.0,6262.2,58.0,1331122.125,45.38
98107.0,47.66389,-122.37307,1.0,14840.0,9400.0,6900.0,68.0,935580.3125,38.86
98107.0,47.6644,-122.37246,1.0,31932.0,9546.0,7211.4,3.0,3035962.25,78.22
98107.0,47.66411,-122.37185,1.0,39840.0,6599.2,5314.4,2.0,752104.0,5.24
98107.0,47.66984,-122.3842,1.0,15000.0,3100.0,4652.0,72.8,1533245.75,38.52
98107.0,47.66894,-122.38242,1.0,21528.0,5049.8,3026.2,84.2,306911.0938,6.61
98107.0,47.66908,-122.38627,1.0,25828.0,0.0,3294.6,65.2,1094940.75,13.14
98107.0,47.67482,-122.37316,1.0,30554.0,27055.6,4017.4,78.2,5274642.0,36.77
98107.0,47.66327,-122.37439,1.0,40445.0,4070.8,3206.6,92.0,786253.6875,29.24
98107.0,47.66318,-122.37283,1.0,23500.0,13238.2,3559.8,53.0,1137967.5,13.29
98134.0,47.67518,-122.36549,1.0,23067.0,11722.8,3844.2,82.0,1404253.75,31.79
98119.0,47.64909,-122.37788,1.0,25987.0,31307.4,10365.6,35.0,8518313.0,237.54
98119.0,47.65018,-122.37787,1.0,16766.0,9623.0,2797.8,65.4,1208035.375,8.42
98119.0,47.65252,-122.37587,1.0,25859.0,4000.0,4449.6,88.0,858780.625,14.9
98199.0,47.66238,-122.38831,1.0,20600.0,5000.0,5180.4,1.0,1730600.625,34.26
98199.0,47.66126,-122.38751,1.0,10200.0,6668.0,2648.2,75.8,222255.9063,1.55
98199.0,47.66106,-122.38576,1.0,33385.0,8399.0,2215.4,89.0,1294615.25,9.03
98199.0,47.66206,-122.38948,1.0,56884.0,21069.0,4834.6,71.0,1388345.125,37.49
98117.0,47.6917,-122.37617,1.0,32810.0,17367.6,6582.8,66.0,2017967.75,46.44
98119.0,47.64455,-122.37581,1.0,30989.0,7182.8,2648.2,89.6,97690.39844,0.68
98119.0,47.64418,-122.37587,1.0,39952.0,4182.8,2648.2,89.6,57133.19922,0.4
98119.0,47.65504,-122.37402,1.0,20784.0,7092.0,6338.4,80.0,657385.8125,4.58
98119.0,47.65563,-122.37194,1.0,18229.0,17200.0,5315.0,89.0,520011.8125,14.81
98199.0,47.66161,-122.39075,1.0,31845.0,4101.0,2902.0,57.2,469499.8125,11.08
98199.0,47.66006,-122.38631,1.0,25184.0,4968.0,2805.0,96.0,845044.125,5.94
98199.0,47.65881,-122.38382,1.0,21617.0,6653.9200196,4148.8,71.0,727385.8125,5.07
98199.0,47.65801,-122.3839,1.0,30172.0,5502.8,5514.6,82.0,904059.875,6.3
98107.0,47.66353,-122.38064,1.0,42500.0,5091.0,3026.2,100.0,241478.5938,1.68
98107.0,47.66691,-122.38416,1.0,14448.0,5300.0,1460.0,70.8,1121537.75,7.82
98107.0,47.66646,-122.38263,1.0,42850.0,2900.0,11738.8,54.0,7240274.0,303.81
98107.0,47.66497,-122.38047,1.0,23500.0,7836.0,4223.0,26.0,1686405.0,34.52
98107.0,47.66431,-122.37988,1.0,22282.0,8514.6,6660.6,93.0,579888.3125,16.67
98107.0,47.66351,-122.37961,1.0,24000.0,8674.0,2831.0,70.2,502898.6875,17.39
98107.0,47.66852,-122.38175,1.0,9500.0,8196.0,6700.0,55.4,1995131.75,60.67
98125.0,47.70544,-122.2918,0.0,31991.0,2648.0,0.0,71.8,8086943.5,309.14
98125.0,47.719,-122.29966,1.0,37500.0,14975.2,8822.0,58.0,2235765.5,44.26
98125.0,47.73143,-122.32784,1.0,23983.0,10411.8,4084.6,61.0,1164364.75,33.28
98106.0,47.55832,-122.35239,1.0,20100.0,3500.0,3267.4,22.0,809870.8125,30.49
98126.0,47.51709,-122.37797,1.0,23772.0,7182.8,2648.2,100.0,100841.7031,0.7
98105.0,47.66665,-122.31818,3.0,51515.0,12318.6,6304.2,5.0,3846501.25,128.66
98103.0,47.68582,-122.33709,1.0,24052.0,23501.0,9561.0,65.4,2450442.75,17.08
98199.0,47.65843,-122.38435,1.0,18000.0,2294.0,6380.4,35.6,1735995.75,67.45
98199.0,47.65708,-122.38383,1.0,24008.0,7487.0,2215.4,64.0,1286817.375,8.97
98199.0,47.65649,-122.38383,1.0,41707.0,12000.0,4431.4,78.0,1755788.5,12.24
98119.0,47.65118,-122.37875,1.0,20176.0,19440.0,15490.0,36.4,2189735.0,42.87
98119.0,47.64913,-122.37929,1.0,25547.0,13950.0,4583.0,9.0,1700057.375,28.28
98112.0,47.6303,-122.3142,1.0,53776.0,3083.8,3605.4,54.0,3548858.25,121.9
98133.0,47.70793,-122.33316,1.0,27574.0,6217.4,3376.2,73.0,1211349.25,8.44
98125.0,47.70747,-122.32249,1.0,24982.0,6428.4,1716.2,99.0,335245.0,2.34
98125.0,47.71069,-122.32674,1.0,43661.0,0.0,6304.2,4.0,3936421.5,82.57
98133.0,47.70842,-122.3332,1.0,76105.0,11507.4,4511.6,91.0,2472350.25,17.24
98125.0,47.70983,-122.31865,1.0,17500.0,15770.0,4000.0,55.4,1998725.25,44.28
98125.0,47.70708,-122.32251,1.0,41615.0,10456.4,7197.0,69.0,1900006.25,13.25
98125.0,47.70676,-122.32264,1.0,28841.0,8152.6,2907.4,55.0,1459199.75,33.42
98125.0,47.70782,-122.31873,2.0,31360.0,984.0,0.0,89.8,123767.2031,0.86
98125.0,47.70541,-122.32232,2.0,30498.0,13936.8,4481.2,73.4,2436063.0,80.19
98106.0,47.51698,-122.35946,1.0,21405.0,5456.6,3477.6,92.0,959352.0,42.96
98108.0,47.53366,-122.33733,1.0,13075.0,10185.0,1690.4,77.4,1612105.75,52.41
98106.0,47.53309,-122.33977,1.0,27262.0,8653.0,285.0,88.0,2619088.5,55.85
98109.0,47.63132,-122.34136,1.0,27144.0,7994.4,5868.0,82.2,1012024.313,32.58
98133.0,47.70969,-122.34557,5.0,23166.0,11496.2,7706.6,64.4,3475804.25,184.6
98133.0,47.70558,-122.33486,1.0,44667.0,0.0,1166.4,81.0,1633105.375,11.39
98133.0,47.71425,-122.33689,8.0,483520.0,266833.0,66041.8,85.0,98960776.0,3278.11
98133.0,47.71745,-122.33221,1.0,45909.0,1025.0,972.0,58.8,1614026.25,53.21
98144.0,47.57894,-122.31287,1.0,21603.0,24349.4,5511.6,16.0,5833800.0,129.89
98112.0,47.62014,-122.31228,1.0,520187.0,282392.0,54159.0,60.0,102673696.0,3238.24
98108.0,47.53158,-122.33568,1.0,43050.0,3004.8,2902.0,53.0,436252.5,3.04
98108.0,47.51885,-122.33421,5.0,57952.0,23772.8,8256.2,64.0,3091387.5,96.15
98108.0,47.52956,-122.33592,1.0,18262.0,7970.0,8256.2,48.4,3094090.0,122.71
98144.0,47.59783,-122.31554,1.0,25840.0,4268.0,3026.2,92.0,313528.0938,2.19
98144.0,47.59721,-122.31838,1.0,43813.0,6934.2,3021.2,68.0,1268459.0,43.63
98144.0,47.59728,-122.31587,1.0,44417.0,25915.0,4139.6,89.0,1981115.25,19.12
98108.0,47.55813,-122.3189,1.0,53234.0,11796.4,3559.8,94.0,1155080.5,12.15
98117.0,47.6899,-122.37619,1.0,45522.0,0.0,8764.8,22.0,12250422.0,326.74
98133.0,47.72286,-122.34612,1.0,16080.0,3500.0,508.0,87.0,326778.6875,2.28
98134.0,47.57049,-122.34857,5.0,139557.0,42449.6,9271.2,61.4,7837692.5,179.55
98134.0,47.56999,-122.34703,1.0,40657.0,0.0,7226.8,57.0,2826828.0,23.6
98134.0,47.57279,-122.35066,1.0,18700.0,1500.0,3026.2,96.6,269016.6875,2.25
98104.0,47.6073,-122.32585,1.0,44091.0,24249.8,12515.2,29.0,3652708.75,184.0
98104.0,47.60663,-122.32526,1.0,54372.0,15000.0,4689.0,94.0,1403820.0,9.79
98104.0,47.60709,-122.32416,1.0,47000.0,0.0,4690.4,60.8,14524386.0,712.39
98104.0,47.60862,-122.32372,1.0,228133.0,135954.0,35265.0,52.0,25311526.0,1110.07
98122.0,47.60819,-122.32282,1.0,19658.0,5999.2,3376.2,69.0,1245923.75,62.23
98118.0,47.54563,-122.27616,1.0,41022.0,10353.4,8949.0,40.4,3787648.25,26.41
98106.0,47.57058,-122.35626,1.0,28109.0,14301.4,12515.2,49.6,3612526.75,38.39
98125.0,47.72986,-122.29278,1.0,20590.0,12990.0,2902.0,100.0,409578.4063,2.86
98165.0,47.72051,-122.30103,1.0,21936.0,7182.8,2648.2,100.0,113130.0,2.69
98125.0,47.72083,-122.29979,1.0,30139.0,6018.6,3702.0,80.6,1045838.5,44.26
98011.0,47.61056,-122.33661,1.0,42939.0,40878.0,10887.0,58.4,9546165.0,294.65
98106.0,47.56319,-122.35067,1.0,28347.0,9113.0,0.0,72.4,1509292.0,37.65
98103.0,47.56877,-122.36369,1.0,49334.0,18000.0,9000.0,69.0,3046543.0,21.24
98122.0,47.60789,-122.32249,1.0,24155.0,9091.4,6262.2,85.0,1356874.75,62.05
98104.0,47.60958,-122.32646,1.0,35770.0,12506.6,7732.0,56.0,2640980.25,112.34
98101.0,47.60981,-122.32687,1.0,48006.0,20826.6,7852.6,85.0,3239754.0,101.31
98104.0,47.59949,-122.31851,1.0,16000.0,13000.0,5000.0,56.2,5144392.0,146.93
98104.0,47.59727,-122.32196,1.0,20695.0,1065.0,945.0,63.6,1625308.625,46.45
98134.0,47.5956,-122.32292,1.0,20424.0,12479.2,8565.6,34.0,2796425.0,110.66
98119.0,47.62481,-122.35762,1.0,36867.0,28390.0,7159.2,69.0,2190460.0,24.31
98121.0,47.61833,-122.35871,1.0,34030.0,7061.8,6380.4,50.0,1748629.875,22.26
98126.0,47.58654,-122.37644,1.0,19232.0,1166.0,8529.8,44.6,9313513.0,334.15
98134.0,47.5746,-122.32637,1.0,41308.0,6980.6,1166.4,7.0,1642471.5,38.57
98104.0,47.60195,-122.33516,1.0,12000.0,8262.0,6312.0,88.8,769771.3125,5.37
98119.0,47.62591,-122.35843,1.0,34976.0,2931.2,5429.6,59.4,873711.125,15.7
98119.0,47.65674,-122.37223,1.0,38255.0,5446.6,4234.4,12.0,985401.8125,33.8
98119.0,47.65561,-122.38063,23.0,260241.0,72375.4,14995.8,61.2,34012980.0,565.55
98103.0,47.65103,-122.35541,1.0,31325.0,13143.0,4388.6,71.0,2282551.25,59.24
98102.0,47.64168,-122.32562,1.0,50333.0,5135.0,2179.8,88.0,1602084.375,11.17
98102.0,47.6404,-122.32553,1.0,34160.0,19650.0,4078.0,69.2,2520483.25,17.57
98102.0,47.63995,-122.32557,1.0,17332.0,9162.0,7040.2,86.4,666740.3125,4.65
98102.0,47.64113,-122.32625,1.0,33705.0,21908.0,4563.8,73.0,1994967.75,13.91
98106.0,47.52172,-122.35487,1.0,24224.0,0.0,3677.6,52.0,968026.3125,26.73
98106.0,47.51989,-122.35489,1.0,23706.0,8834.4,2902.0,78.0,400770.9063,13.12
98108.0,47.5465,-122.31704,1.0,28000.0,4000.0,4563.8,63.2,1964681.25,13.7
98136.0,47.5219,-122.38787,1.0,49000.0,10801.2,6304.2,47.4,3835202.0,178.86
98136.0,47.52097,-122.38688,1.0,28293.0,11630.0,4223.0,52.4,1686262.25,61.3
98118.0,47.52262,-122.26922,1.0,42760.0,14511.0,7960.2,97.0,2842819.5,55.86
98119.0,47.65649,-122.37507,1.0,46970.0,3615.2,5289.6,65.8,882896.5,6.16
98119.0,47.6331,-122.37582,1.0,18133.0,8679.0,2388.0,75.8,1035554.688,16.04
98119.0,47.63063,-122.37428,1.0,43016.0,8044.2,3376.2,100.0,1234095.5,60.57
98119.0,47.63034,-122.37412,1.0,8711.0,6792.0,5306.0,67.8,1055033.0,22.29
98119.0,47.63128,-122.37387,1.0,20671.0,8323.0,6660.6,98.0,638507.125,24.76
98134.0,47.58065,-122.33356,1.0,21600.0,5631.6,2831.0,57.0,499828.5938,14.36
98146.0,47.50959,-122.37417,1.0,35844.0,4148.6,4449.6,14.0,866126.375,6.04
98103.0,47.66116,-122.34172,1.0,19896.0,13941.0,0.0,85.0,1639136.25,18.87
98134.0,47.56121,-122.33872,1.0,26094.0,4742.1200196,4148.8,19.0,709990.8125,4.95
98134.0,47.56121,-122.33872,1.0,23687.0,5354.2,3602.6,68.0,1084553.75,7.56
98134.0,47.56121,-122.33872,1.0,24221.0,7914.0,2907.4,20.0,1435562.75,10.01
98101.0,47.60546,-122.34091,1.0,34550.0,23085.0,11465.0,37.0,5381105.0,37.51
98101.0,47.60546,-122.34091,1.0,17526.0,14501.0,6826.2,54.0,3999505.25,128.41
98105.0,47.6032,-122.33663,1.0,35693.0,14219.0,7226.8,47.4,2805826.0,19.56
98134.0,47.59549,-122.32538,1.0,43336.0,4500.0,3605.4,57.6,3540225.75,109.59
98134.0,47.58802,-122.32111,1.0,34425.0,15536.0,6582.8,84.0,2018385.75,50.07
98108.0,47.55226,-122.29629,1.0,52609.0,8650.4,5491.8,67.0,1801941.75,46.51
98116.0,47.57296,-122.38643,1.0,20106.0,16412.0,4679.6,5.0,1961581.5,13.67
98108.0,47.52878,-122.32771,1.0,15000.0,14619.0,2215.4,50.0,1280263.75,42.45
98144.0,47.59692,-122.30601,1.0,20700.0,8902.6,4591.6,47.0,1431784.0,54.24
98115.0,47.69061,-122.31992,1.0,23923.0,3160.0,3267.4,69.0,805643.5,19.51
98144.0,47.59976,-122.31441,1.0,16000.0,8000.0,6380.4,47.0,1748444.25,37.08
98133.0,47.59973,-122.31331,1.0,45068.0,4349.8,3026.2,100.0,284857.3125,8.59
98144.0,47.59693,-122.31124,1.0,26899.0,7454.6,5867.0,80.0,1328461.25,9.26
98122.0,47.61744,-122.30514,1.0,25500.0,5000.0,0.0,55.0,1965075.625,22.48
98134.0,47.55945,-122.33601,1.0,160000.0,8316.0,5513.6,94.0,1157976.5,8.07
98134.0,47.55601,-122.33627,1.0,53550.0,22907.8,5260.6,11.0,4590246.5,174.62
98134.0,47.55716,-122.33744,1.0,32000.0,8000.0,1690.4,62.0,1628540.0,67.05
98134.0,47.55662,-122.33728,1.0,25881.0,7091.4,6660.6,88.4,545426.375,3.8
