ZipCode,Latitude,Longitude,NumberofBuildings,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity
98122.0,47.60224,-122.31529,1.0,38000.0,4000.0,3911.4,76.2,49.29999924,2070005.625,2298245.25,0.0,1465928.0,82.07,1.95
98122.0,47.61234,-122.31628,1.0,21018.0,3230.0,2648.2,89.6,5.300000191,111969.7031,120610.5,0.0,220.0,0.79,0.03
98133.0,47.70178,-122.32352,1.0,244500.0,13192.8,8194.860009799999,100.0,45.09999847,11019641.0,11314740.0,0.0,4681026.0,292.8,1.2
98134.0,47.55608,-122.3388,1.0,22752.0,7182.8,2648.2,89.6,4.699999809,106918.0,109471.7969,0.0,0.0,0.75,0.03
98134.0,47.55768,-122.33137,1.0,84710.0,42355.0,5633.2,73.6,76.59999847,3245111.5,3363692.75,0.0,0.0,22.62,0.18
98134.0,47.55772,-122.33017,1.0,37247.0,7009.6,3907.8,69.0,46.90000153,1748644.5,1988034.875,0.0,1000646.0,58.36,1.57
98117.0,47.69274,-122.37602,1.0,23468.0,12717.4,8691.4,11.0,129.0,3027867.5,3207111.5,0.0,1216359.0,77.23,3.04
98134.0,47.58462,-122.3347,0.0,32393.0,10057.0,4443.8,96.0,34.0,1441445.625,1441445.625,0.0,0.0,10.05,0.2
98134.0,47.58318,-122.3347,1.0,32000.0,7244.2,6371.6,34.0,18.29999924,586589.1875,671037.375,0.0,456465.0,25.15,0.48
98104.0,47.58292,-122.33468,1.0,20970.0,0.0,2648.2,100.0,9.800000191,204499.0938,233531.9063,0.0,86819.0,5.43,0.26
98134.0,47.57595,-122.33624,1.0,27636.0,13611.0,3228.2,74.2,37.09999847,1528295.75,1633524.125,0.0,619753.0,39.25,1.01
98134.0,47.57529,-122.33475,1.0,24000.0,8874.0,1000.0,96.0,22.79999924,771512.6875,841208.1875,0.0,208417.0,14.99,0.57
98118.0,47.54723,-122.28455,1.0,28734.0,24813.0,5194.0,88.0,232.1999969,12434593.0,12869714.0,0.0,7074617.0,413.1,10.9
98126.0,47.53887,-122.37564,1.0,31375.0,4988.2,3599.2,95.0,40.59999847,1274049.75,1478408.125,0.0,983811.0,54.27,1.82
98199.0,47.64,-122.39743,1.0,22000.0,0.0,6428.0,35.0,45.09999847,992794.6875,1164370.875,0.0,870405.0,47.08,2.34
98133.0,47.70281,-122.35623,1.0,71874.0,5607.8,5358.4,75.6,17.29999924,1242811.75,1393424.5,0.0,786840.0,44.97,0.63
98144.0,47.60104,-122.30155,1.0,30100.0,11486.0,4033.2,93.0,50.09999847,1508561.875,1608929.125,0.0,380013.0,28.05,0.7
98144.0,47.60009,-122.3017,1.0,14168.0,7032.0,5688.6,15.0,79.09999847,1676426.5,1652954.75,0.0,0.0,11.69,0.55
98144.0,47.59881,-122.30189,1.0,28470.0,2442.0,7925.0,27.0,196.0,6058494.0,6194518.0,0.0,0.0,42.24,1.38
98144.0,47.59881,-122.30189,1.0,19271.0,4150.0,6796.6,25.0,81.0,1896626.375,1955353.0,0.0,0.0,13.22,0.56
98117.0,47.6763,-122.38051,1.0,117116.0,14804.8,2905.4,83.0,48.90000153,5722325.5,6499178.0,0.0,4690677.0,256.31,2.19
98117.0,47.67628,-122.38238,1.0,24120.0,2786.6,2737.0,66.0,37.0,893053.1875,1024822.188,0.0,548751.0,31.54,1.31
98117.0,47.6764,-122.38502,1.0,28970.0,6766.0,7203.4,88.0,32.09999847,1148202.25,1342448.875,0.0,935106.0,51.15,1.43
98134.0,47.57298,-122.33644,1.0,49500.0,12444.6,4839.0,10.0,24.39999962,1206165.75,1355995.25,0.0,419112.0,27.75,0.54
98134.0,47.57044,-122.33475,1.0,21900.0,7102.8,3707.4,40.0,59.5,1302192.875,1439042.25,0.0,727956.0,42.66,1.95
98134.0,47.57227,-122.33843,1.0,65164.0,7182.8,2648.2,100.0,2.299999952,150167.7969,150167.7969,0.0,11989.0,1.6,0.1
98134.0,47.57339,-122.33735,1.0,33462.0,14135.6,3601.2,1.0,41.40000153,1386445.375,1386445.375,0.0,0.0,9.67,0.29
98134.0,47.57506,-122.33862,1.0,10471.0,9875.0,8877.0,58.4,45.59999847,1331469.75,1519845.5,0.0,767235.0,44.68,1.27
98108.0,47.54089,-122.32323,1.0,34733.0,3351.0,4565.4,66.8,134.0,4653535.0,4653535.0,0.0,0.0,32.44,0.9
98144.0,47.59886,-122.31678,1.0,29640.0,6000.0,2322.4,66.6,275.3999939,8163413.0,8224244.0,0.0,5245042.0,298.91,6.23
98104.0,47.59774,-122.31936,1.0,18350.0,4500.0,2058.0,65.0,18.20000076,415364.5938,486884.9063,0.0,248616.0,14.37,0.6
98115.0,47.67923,-122.31715,1.0,22522.0,8468.8,6371.6,60.4,24.89999962,561473.875,630412.625,0.0,424865.0,23.52,1.04
98115.0,47.67905,-122.31697,1.0,38959.0,4242.0,1594.6,57.4,23.20000076,905750.375,963968.1875,0.0,379837.0,23.84,0.61
98144.0,47.5867,-122.30519,1.0,14150.0,8745.0,3060.0,68.2,46.90000153,1218112.0,1218112.0,0.0,0.0,8.49,0.33
98104.0,47.60776,-122.32481,1.0,46100.0,0.0,9952.2,75.0,47.20000076,2177064.75,2412536.25,548294.6875,531237.0,78.19,1.7
98133.0,47.70901,-122.35498,1.0,21936.0,7412.520019599999,6371.6,96.0,27.79999924,608755.375,686216.5,0.0,531746.0,28.78,1.31
98125.0,47.7162,-122.2956,1.0,25406.0,14472.6,8669.8,83.4,96.09999847,2442220.0,2484501.5,0.0,540363.0,41.96,1.65
98118.0,47.56029,-122.2858,1.0,22014.0,6443.6,5929.6,55.0,41.09999847,904236.0,888432.5,0.0,0.0,6.3,0.27
98134.0,47.55966,-122.33146,1.0,30000.0,0.0,3183.4,32.0,93.19999695,2794837.0,3246531.0,0.0,2194083.0,120.72,4.02
98108.0,47.56522,-122.32205,1.0,21110.0,14074.0,6755.0,79.2,42.70000076,1791697.75,1989787.875,0.0,802757.0,49.53,1.1
98116.0,47.57269,-122.39673,1.0,51410.0,13171.6,3312.4,87.0,38.29999924,1968907.25,2256911.75,0.0,1106836.0,64.79,1.26
98101.0,47.61376,-122.33445,1.0,311521.0,303000.0,141450.0,65.0,43.0,26416770.0,26932200.0,0.0,5752789.0,449.59,0.42
98119.0,47.65019,-122.36173,1.0,101035.0,2000.0,12447.2,38.0,159.0,16378152.0,17612938.0,0.0,10274835.0,588.25,4.8
98119.0,47.65019,-122.36173,14.0,533826.0,217967.2,72376.6,70.4,169.6999969,90609640.0,96775464.0,0.0,67990538.0,3768.66,7.02
98125.0,47.70868,-122.30089,1.0,23022.0,8047.8,3034.4,78.0,44.59999847,1027230.875,1075427.75,0.0,161987.0,14.64,0.64
98134.0,47.56173,-122.32885,1.0,22000.0,2700.0,2500.0,30.2,90.80000305,2470642.0,2408141.75,0.0,0.0,17.22,0.63
98134.0,47.56318,-122.32889,1.0,33000.0,6479.0,4556.8,12.0,92.80000305,3064039.5,3344952.0,0.0,2259047.0,125.59,3.98
98134.0,47.56362,-122.32876,1.0,22509.0,5642.8,2648.2,57.0,7.900000095,177812.7969,177812.7969,0.0,0.0,1.24,0.06
98134.0,47.56424,-122.32902,1.0,31184.0,8800.0,6206.4,75.0,26.79999924,1073156.375,1163530.25,0.0,635854.0,36.82,0.92
98102.0,47.62442,-122.31838,1.0,73769.0,12801.8,3881.4,92.0,34.70000076,2556131.0,2904558.75,0.0,1669616.0,94.85,1.29
98102.0,47.62322037,-122.320017,1.0,26440.0,3753.7200196,6371.6,91.0,27.20000076,719905.1875,826275.1875,0.0,496530.0,27.93,1.06
98115.0,47.68503,-122.28267,1.0,45370.0,13154.0,3670.6,83.0,31.70000076,1436773.875,1436773.875,0.0,316650.0,24.63,0.57
98144.0,47.59291,-122.31042,1.0,28800.0,13978.2,4199.0,79.6,39.70000076,1143826.625,1266706.875,0.0,465168.0,29.44,1.02
98122.0,47.61791,-122.28594,4.0,31100.0,12784.6,3599.0,92.0,37.40000153,1162561.125,1300765.5,0.0,445054.0,28.64,1.0
98109.0,47.62902,-122.33173,1.0,13592.0,12927.0,9385.2,55.2,140.1999969,3717064.0,3717064.0,0.0,1546514.0,97.27,3.67
98109.0,47.62774,-122.33384,1.0,23373.0,19659.0,15402.0,51.4,359.7000122,15480681.0,15960838.0,0.0,8838336.0,515.71,14.89
98109.0,47.62643,-122.33946,1.0,26300.0,7199.2,4535.6,50.8,134.5,3537841.5,3711173.0,0.0,1999918.0,116.94,4.45
98109.0,47.63734,-122.33988,0.0,34072.0,8101.0,8848.0,53.4,193.3000031,6584966.5,7007726.0,0.0,3920779.0,226.81,6.66
98109.0,47.63614,-122.33982,1.0,21915.0,5021.2,4952.0,77.0,38.40000153,840549.375,840549.375,0.0,0.0,5.86,0.25
98109.0,47.63575,-122.33895,1.0,29255.0,1180.0,5927.2,30.0,116.4000015,3542708.5,3840161.75,0.0,1658414.0,101.21,3.28
98115.0,47.67642,-122.3035,1.0,20332.0,5230.6,2548.0,88.8,19.29999924,392683.6875,431857.6875,0.0,178757.0,10.99,0.54
98122.0,47.61118,-122.288,1.0,21850.0,5380.8,1476.2,100.0,14.5,317794.4063,359962.5938,0.0,235738.0,13.09,0.6
98105.0,47.66827,-122.29978,1.0,12600.0,6985.0,6576.0,71.8,55.0,1391714.25,1500695.375,0.0,540057.0,34.62,1.07
98104.0,47.60449,-122.33803,1.0,162422.0,83064.0,55065.0,70.0,40.79999924,9512829.0,9691704.0,0.0,0.0,66.32,0.22
98109.0,47.64633,-122.3508,1.0,28309.0,6297.8,2058.0,81.6,15.19999981,430308.9063,498364.9063,0.0,191828.0,11.85,0.42
98104.0,47.60154,-122.3352,1.0,45500.0,7675.4,4814.0,77.0,61.5,2799595.0,2934339.25,941139.6875,788902.0,122.0,2.68
98104.0,47.60106,-122.33458,1.0,29258.0,2409.0,6129.8,63.6,65.0,2058532.875,2142457.5,0.0,0.0,14.35,0.37
98104.0,47.60149,-122.33458,1.0,24120.0,6583.0,3966.4,82.8,50.29999924,1544501.75,1598032.0,0.0,775085.0,46.53,1.09
98104.0,47.6005,-122.33514,0.0,27600.0,16000.0,7000.0,53.4,138.0,6983736.0,7355579.0,0.0,3785814.0,223.36,3.88
98104.0,47.60023,-122.33459,1.0,26639.0,2820.0,2377.0,66.2,38.70000076,1287497.375,1355968.5,0.0,211994.0,18.76,0.56
98104.0,47.60035,-122.33379,1.0,25450.0,7480.4,3071.0,99.0,19.79999924,503744.6875,492844.5938,0.0,0.0,3.51,0.14
98104.0,47.59976,-122.33514,1.0,22200.0,7958.2,2648.2,90.6,8.5,188745.7031,231847.0938,0.0,124293.0,7.05,0.32
98109.0,47.64306,-122.34219,1.0,19749.0,9148.0,10035.4,53.0,130.3999939,3768900.5,3930355.5,0.0,515217.0,50.05,1.7
98103.0,47.64793,-122.34358,1.0,23050.0,4512.8,3071.0,27.0,20.20000076,466672.6875,486485.3125,0.0,0.0,3.25,0.14
98103.0,47.64747,-122.34086,1.0,62692.8,29940.0,6964.8,45.0,72.19999695,3168131.0,3280955.5,0.0,0.0,22.09,0.46
98105.0,47.66097,-122.3192,1.0,46000.0,11584.6,5933.0,82.0,34.40000153,1582655.875,1656820.0,0.0,208582.0,20.66,0.45
98115.0,47.67437,-122.3181,1.0,23595.0,5345.2,5613.4,72.0,34.59999847,817409.625,823716.875,0.0,18009.0,6.53,0.28
98104.0,47.59938,-122.33328,1.0,28142.0,8965.6,5289.6,96.0,30.10000038,847097.8125,911154.125,340615.5938,92381.0,34.08,1.21
98104.0,47.59954,-122.33327,1.0,12314.0,6020.0,6000.0,51.2,107.5,2615973.5,2726126.75,500752.8125,1543021.0,124.59,4.33
98104.0,47.59979,-122.33318,1.0,32001.0,6685.0,4019.0,99.0,18.39999962,713326.875,773324.6875,0.0,188985.0,13.69,0.35
98104.0,47.60071,-122.33377,0.0,23659.0,22376.0,3272.2,58.0,45.5,2092696.0,2136896.0,0.0,991813.0,63.81,1.35
98122.0,47.61492,-122.31728,1.0,36280.0,23154.0,7304.8,47.4,115.8000031,4199443.0,4489734.5,0.0,872398.0,69.53,1.13
98122.0,47.61459,-122.31724,1.0,29720.0,1000.0,3663.4,42.4,41.90000153,1288669.5,1361277.25,0.0,358585.0,25.53,0.83
98122.0,47.61428,-122.31726,1.0,9750.0,9212.0,2450.0,68.0,19.29999924,412562.4063,412562.4063,0.0,0.0,2.88,0.14
98122.0,47.61421,-122.3193,1.0,14983.0,10638.0,5837.0,76.6,42.40000153,1333289.625,1314474.5,0.0,0.0,9.29,0.27
98122.0,47.61508,-122.31845,1.0,10228.0,3433.0,3400.0,79.2,56.59999847,964923.8125,1031474.188,0.0,239681.0,17.79,0.85
98122.0,47.61478,-122.31847,1.0,36940.0,5079.6,1716.2,100.0,9.100000381,336745.4063,336745.4063,0.0,0.0,2.35,0.06
98122.0,47.61435,-122.31859,1.0,22866.0,10687.6,3132.6,73.0,50.5,1153690.125,1213909.875,0.0,275735.0,20.76,0.91
98122.0,47.61466,-122.31984,1.0,32205.0,714.0,2093.8,78.0,38.40000153,1264626.875,1316900.75,0.0,203265.0,18.19,0.6
98122.0,47.61427,-122.31977,1.0,21400.0,10700.0,2648.2,89.8,3.400000095,108200.3984,142892.5,0.0,96830.0,5.22,0.16
98105.0,47.65729,-122.31937,1.0,27022.0,43423.6,5128.6,53.6,187.8999939,5078204.0,5078204.0,0.0,0.0,35.4,1.24
98104.0,47.59766,-122.32394,1.0,21600.0,7200.0,2100.6,41.4,161.3000031,4644346.0,4644346.0,0.0,3426052.0,190.45,6.61
98104.0,47.59697,-122.32474,1.0,22634.2,3472.8,2413.0,65.6,31.20000076,899924.1875,935833.1875,0.0,497017.0,29.21,1.01
98104.0,47.59644,-122.32415,1.0,24227.0,9127.0,6776.6,2.0,108.0999985,3605755.5,3605755.5,0.0,0.0,25.14,0.71
98101.0,47.61318,-122.32747,1.0,69035.0,26082.0,10408.6,1.0,104.3000031,7202141.5,7437745.0,0.0,2895138.0,183.79,1.93
98122.0,47.61426,-122.32661,1.0,24600.0,5500.8,1716.2,69.0,13.5,331059.5,347690.5938,0.0,72748.0,5.66,0.23
98104.0,47.60514,-122.32613,1.0,28725.0,4325.0,3700.0,80.2,28.89999962,1063480.5,1259282.25,815676.125,7881.0,65.05,1.33
98116.0,47.58767,-122.38672,0.0,109726.0,15612.4,6129.8,100.0,18.60000038,2037720.625,2066851.25,0.0,0.0,14.21,0.26
98108.0,47.55317,-122.33289,1.0,13393.0,7500.0,4107.0,83.8,79.59999847,1989103.875,2044286.625,0.0,1127483.0,65.89,2.64
98134.0,47.55544,-122.33294,1.0,24000.0,1000.0,3026.2,86.8,11.5,287132.5,342696.3125,0.0,143335.0,8.61,0.34
98108.0,47.55523,-122.33448,1.0,23000.0,3293.9200195999997,1709.8,74.6,33.70000076,774075.6875,872014.3125,0.0,458640.0,26.56,1.17
98122.0,47.61543,-122.32657,1.0,22365.0,3744.0,3034.4,94.0,46.09999847,1031667.5,1092060.75,0.0,221553.0,17.41,0.63
98121.0,47.61161,-122.34592,1.0,25884.0,7000.0,5713.0,51.0,43.40000153,1478979.25,1552850.625,0.0,0.0,10.31,0.22
98109.0,47.63644,-122.34218,1.0,22960.0,11409.2,4181.6,72.4,98.69999695,2266983.0,2447325.5,0.0,1724655.0,95.38,4.15
98112.0,47.62048,-122.31386,1.0,44739.0,0.0,15924.0,17.0,326.0,14585813.0,15006878.0,0.0,6315500.0,393.07,8.79
98105.0,47.66816,-122.27706,1.0,21194.0,12923.0,3720.0,65.4,56.5,2470566.0,2675057.75,0.0,2246207.0,120.86,5.31
98117.0,47.68517,-122.38733,1.0,21052.0,400.0,4805.4,20.0,40.40000153,866806.0,1000251.875,0.0,677016.0,37.28,1.73
98122.0,47.62322,-122.29006,1.0,25753.0,3832.2,3476.8,85.6,53.5,1378130.25,1612521.0,0.0,1146587.0,62.51,2.43
98112.0,47.62816,-122.28067,1.0,71280.0,36548.4,9737.0,47.2,319.3999939,22767828.0,23204450.0,0.0,15239341.0,861.85,12.09
98112.0,47.63408,-122.28483,1.0,38297.0,11619.8,3644.2,85.0,48.20000076,1845150.625,2127889.25,0.0,1220568.0,69.18,1.81
98112.0,47.63429,-122.27652,1.0,148590.0,72317.0,4722.0,51.0,93.0,20628680.0,22092840.0,0.0,14061838.0,792.6,5.17
98121.0,47.61811,-122.33908,1.0,319361.0,181047.0,177210.0,87.0,54.59999847,27684480.0,27917688.0,0.0,4341053.0,393.29,0.33
98118.0,47.53857,-122.28026,1.0,24200.0,0.0,1709.8,73.0,34.20000076,826488.6875,900697.125,0.0,360154.0,22.38,0.92
98109.0,47.63651,-122.34418,1.0,15200.0,2600.0,1800.0,82.6,81.69999695,1740568.25,1778251.875,0.0,816119.0,49.79,2.12
98126.0,47.56785,-122.37039,1.0,66720.0,9175.6,6321.6,83.0,9.600000381,640377.0,742571.5,0.0,310963.0,18.81,0.28
98134.0,47.56774,-122.33289,1.0,34000.0,1400.0,12364.0,65.6,103.0,3646053.75,3823703.75,0.0,723217.0,58.79,1.63
98133.0,47.71387,-122.3535,1.0,15006.0,3097.2,7203.4,62.0,81.30000305,1219863.125,1331981.25,0.0,1009100.0,55.06,2.37
98122.0,47.61426,-122.3253,1.0,7501.0,5872.0,5375.0,48.6,111.4000015,2662054.25,2800725.0,0.0,1584953.0,91.69,3.75
98122.0,47.61386,-122.32481,0.0,19240.0,2050.0,1250.0,78.0,34.70000076,782343.8125,906960.625,0.0,490226.0,28.07,1.13
98122.0,47.61339,-122.32594,1.0,48783.0,9863.4,4554.0,52.0,74.30000305,3625407.5,3928621.25,0.0,2088395.0,121.63,2.03
98122.0,47.61449,-122.32592,1.0,46560.0,6568.4,6321.6,67.0,14.80000019,690557.6875,734550.6875,0.0,270845.0,17.31,0.37
98109.0,47.63303,-122.34268,1.0,25000.0,5408.0,4783.8,61.0,57.59999847,1440554.25,1469861.875,0.0,0.0,10.04,0.33
98109.0,47.63439,-122.34078,1.0,28400.0,7200.0,3934.4,89.0,51.59999847,1465795.75,1589657.75,0.0,516161.0,34.03,1.13
98126.0,47.55257,-122.38019,1.0,39929.0,8726.8,5103.0,82.0,45.40000153,1813718.0,2001873.25,0.0,748607.0,47.18,1.18
98119.0,47.63985,-122.36712,1.0,25481.0,6766.6,4805.4,92.0,36.0,917100.3125,1052797.5,0.0,697809.0,38.59,1.51
98118.0,47.53515,-122.26556,1.0,141297.0,36814.4,10708.8,76.0,137.5,19423344.0,20378838.0,0.0,12625460.0,717.93,5.08
98109.0,47.62298,-122.33082,1.0,32610.0,4874.0,8291.2,73.0,56.59999847,2119806.25,2127889.25,0.0,459842.0,35.99,1.3
98133.0,47.729,-122.34473,1.0,41704.0,10768.4,4795.2,73.0,46.59999847,1943899.25,1974631.125,0.0,974707.0,58.52,1.4
98134.0,47.56683,-122.33358,1.0,21000.0,8544.4,6321.6,53.0,28.0,588856.125,723060.1875,0.0,394958.0,22.33,1.0
98134.0,47.5661,-122.33358,1.0,32000.0,10812.4,5177.4,38.4,53.90000153,1725108.25,1886366.625,0.0,598714.0,39.65,1.26
98134.0,47.56555,-122.33362,1.0,14344.0,10272.0,8012.0,80.6,61.09999847,1992158.25,2217613.5,0.0,696304.0,46.01,1.51
98122.0,47.61545,-122.3238,1.0,13175.0,9175.0,5928.8,84.0,48.0,1072151.375,1103795.25,0.0,110412.0,12.57,0.46
98103.0,47.66312,-122.35311,1.0,56000.0,3134.0,3368.0,98.0,109.5999985,6135173.0,6412428.0,0.0,3477370.0,203.21,3.63
98118.0,47.53074,-122.28491,1.0,52901.0,11727.0,2954.8,75.0,42.29999924,2240342.0,2508012.0,0.0,966345.0,60.2,1.14
98125.0,47.70883,-122.28887,1.0,22583.0,13071.6,4011.4,95.0,87.69999695,1981360.0,2123591.75,0.0,1237654.0,70.92,3.14
98103.0,47.66117,-122.3391,0.0,25927.0,6750.0,3743.0,35.0,72.80000305,2305643.5,2305643.5,0.0,0.0,16.07,0.51
98103.0,47.6483,-122.33438,1.0,24914.0,4720.0,4731.2,92.0,28.89999962,720170.6875,735909.0,0.0,0.0,5.02,0.19
98133.0,47.70833,-122.34429,1.0,25000.0,6968.0,2648.2,69.0,9.100000381,227509.5,227509.5,0.0,0.0,1.59,0.05
98108.0,47.54774,-122.32091,1.0,22452.0,5267.0,7131.4,85.0,55.40000153,1244150.0,1269576.0,0.0,719765.0,41.88,1.87
98105.0,47.66148,-122.31279,1.0,17434.0,5372.6,5688.6,22.0,90.69999695,1581352.75,1620383.625,0.0,0.0,11.02,0.43
98105.0,47.66188,-122.31279,1.0,14585.0,14462.0,6564.6,75.0,62.79999924,1822834.25,1904055.75,0.0,552710.0,38.21,1.13
98105.0,47.6645,-122.31224,1.0,62400.0,9940.0,4960.0,76.8,31.39999962,2462408.25,2846592.0,0.0,1522434.0,87.41,1.11
98103.0,47.64748,-122.33435,1.0,41275.0,29399.0,6278.0,38.0,52.09999847,4103800.75,4311327.5,0.0,422994.0,48.13,0.61
98103.0,47.66389,-122.33692,1.0,30740.0,9985.4,2260.6,92.0,51.90000153,1594733.625,1903636.375,0.0,1258827.0,69.2,2.08
98103.0,47.66185,-122.33594,1.0,31174.0,23499.8,17659.4,29.0,296.2000122,9232576.0,9450746.0,0.0,3519045.0,226.73,7.87
98105.0,47.66345,-122.3134,1.0,20962.0,7004.0,5636.8,58.0,52.5,1100499.75,1181649.25,0.0,0.0,7.67,0.27
98105.0,47.66429,-122.31389,1.0,25828.0,0.0,14627.8,37.0,293.7999878,7588060.5,7798479.5,0.0,2238590.0,156.18,5.96
98105.0,47.66182,-122.31345,1.0,39775.4,19696.6,7439.0,45.0,97.13999785399999,4726643.2,3978145.4875,0.0,229338.2,43.532000000000004,0.9119999999999999
98105.0,47.6616,-122.31393,1.0,19183.0,19183.0,3028.2,17.0,60.5,1159807.125,1223177.375,0.0,0.0,8.09,0.23
98102.0,47.6342,-122.32661,1.0,20434.0,7557.0,6738.8,53.8,221.3999939,6197824.5,6197824.5,0.0,0.0,43.21,1.15
98104.0,47.60102,-122.33378,1.0,18400.0,4440.0,5929.6,64.0,38.59999847,881386.1875,983053.375,0.0,0.0,6.14,0.27
98104.0,47.60135,-122.33327,1.0,10420.0,5000.0,2000.0,64.0,41.70000076,810636.875,812371.625,0.0,88170.0,9.72,0.45
98104.0,47.6011,-122.33197,1.0,20880.0,6033.4,4656.0,94.0,32.70000076,683274.0,683274.0,0.0,0.0,4.76,0.23
98104.0,47.59938,-122.33197,1.0,13000.0,13000.0,3034.4,80.6,40.90000153,1063035.875,1063035.875,0.0,242975.0,18.62,0.72
98104.0,47.59954,-122.33201,1.0,12100.0,4281.0,5237.4,38.8,118.4000015,1938776.75,1956121.125,0.0,658682.0,43.91,1.14
98104.0,47.59986,-122.33195,1.0,32039.0,24035.0,4937.0,70.2,91.59999847,5134446.0,5683758.0,382080.0,2659447.0,185.33,3.71
98118.0,47.5195,-122.26935,1.0,25880.0,12350.8,6670.0,8.0,75.0,1941728.75,1956483.5,0.0,135908.0,19.81,0.77
98105.0,47.66517,-122.31037,1.0,32098.0,2310.0,5428.0,84.6,31.39999962,1080821.0,1191549.25,0.0,647911.0,37.43,0.91
98105.0,47.66453,-122.30999,1.0,18075.0,3000.0,2050.4,66.6,75.0,1581036.75,1715969.625,0.0,928977.0,53.88,2.56
98133.0,47.67842,-122.31949,1.0,63922.0,5641.8,2745.4,83.0,24.20000076,1544995.75,1689227.75,0.0,785803.0,47.03,1.01
98115.0,47.67819,-122.3231,1.0,40768.0,16128.0,3590.4,96.0,34.40000153,1402048.5,1507071.5,0.0,404925.0,28.46,0.5
98115.0,47.67783,-122.32577,1.0,27500.0,10138.6,6637.8,60.0,21.0,577123.125,654455.1875,0.0,233454.0,14.79,0.54
98104.0,47.59856,-122.33248,1.0,22000.0,11000.0,2907.8,90.0,16.39999962,541943.3125,541943.3125,0.0,0.0,3.78,0.1
98104.0,47.59954,-122.33115,0.0,16838.0,10000.0,3272.2,59.6,78.19999695,2099386.75,2139205.25,0.0,1003417.0,60.93,2.27
98104.0,47.59971,-122.33065,1.0,41920.0,11509.4,6558.4,95.0,26.29999924,1103594.75,1103594.75,0.0,0.0,7.69,0.18
98104.0,47.60048,-122.33157,1.0,44000.0,9794.8,2218.0,92.0,34.90000153,1537570.25,1664247.375,0.0,351553.0,26.94,0.73
98104.0,47.60055,-122.33057,1.0,29820.0,9052.2,2407.0,76.4,53.70000076,1601955.625,1624991.375,0.0,532160.0,35.72,1.2
98104.0,47.60026,-122.3299,0.0,27322.0,7245.2,5636.8,70.0,39.5,1078535.75,1144343.125,0.0,0.0,7.52,0.22
98104.0,47.59986,-122.32987,1.0,26416.0,9531.0,7537.0,18.0,36.0,1567040.75,1567040.75,0.0,0.0,10.92,0.25
98104.0,47.599,-122.32717,1.0,10800.0,10800.0,7200.0,73.2,34.09999847,981009.125,981009.125,0.0,0.0,6.84,0.3
98104.0,47.5985,-122.32677,1.0,23193.0,6165.0,3015.0,49.0,165.5,4857581.5,5153234.0,0.0,3030034.0,173.67,5.26
98134.0,47.5962,-122.32548,1.0,30800.0,10687.6,7786.2,91.0,32.0,987063.6875,1017753.188,0.0,93265.0,11.18,0.42
98105.0,47.65429,-122.32618,1.0,33222.0,10208.0,6200.0,80.0,19.0,942415.1875,942415.1875,0.0,4216.0,6.76,0.17
98105.0,47.65373,-122.32721,1.0,26282.0,18228.0,5370.8,23.0,83.30000305,2188051.25,2250450.5,0.0,0.0,15.25,0.34
98125.0,47.71705,-122.28577,1.0,21624.0,9054.8,6321.6,90.0,30.79999924,666687.5,730124.5,0.0,353571.0,20.96,0.97
98103.0,47.6763,-122.3285,1.0,48799.0,14081.4,3810.0,83.0,44.0,2145603.5,2410752.0,0.0,1251280.0,72.69,1.72
98105.0,47.66828,-122.3266,1.0,51026.0,10502.6,2950.4,89.0,27.5,1403094.75,1535481.375,0.0,442909.0,30.22,0.59
98104.0,47.59819,-122.32599,0.0,11600.0,10000.0,3934.4,81.6,71.30000305,1539176.625,1514428.75,0.0,470135.0,32.42,1.5
98104.0,47.59769,-122.32537,1.0,10060.0,5280.0,5280.0,59.8,36.20000076,747456.875,791926.875,0.0,337398.0,20.78,1.01
98104.0,47.59983,-122.32598,1.0,40552.0,4037.2,6218.6,99.0,29.60000038,1200180.875,1377497.25,0.0,972746.0,53.25,1.31
98104.0,47.60105,-122.32542,1.0,23059.0,7125.0,1248.0,84.0,45.79999924,1439572.375,1439572.375,0.0,0.0,10.04,0.32
98104.0,47.59935,-122.32468,1.0,13500.0,11050.0,3472.0,100.0,39.79999924,977230.3125,1031447.625,0.0,114794.0,6.73,0.27
98105.0,47.65753,-122.32405,1.0,61052.0,14102.6,6694.8,80.0,38.79999924,2366929.5,2549041.25,0.0,677992.0,47.78,0.78
98122.0,47.60285,-122.31458,1.0,13364.0,8420.0,4555.4,89.0,47.20000076,1028277.313,1028277.313,0.0,594718.0,34.61,1.34
98105.0,47.66192,-122.30998,1.0,20686.0,5484.0,7131.4,62.6,58.40000153,1207504.0,1321763.125,0.0,743236.0,42.71,2.06
98105.0,47.6617,-122.31007,1.0,22124.0,8064.8,4656.0,82.0,28.79999924,637685.0,652060.0,0.0,0.0,4.45,0.2
98105.0,47.66289,-122.30863,1.0,27487.0,6778.4,2457.2,82.0,58.0,1594504.875,1753311.875,0.0,1188459.0,65.95,2.4
98105.0,47.66164,-122.30874,1.0,23616.0,5293.6,2846.4,55.0,70.09999847,1656420.25,1771038.0,0.0,912493.0,53.65,2.27
